date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
2016/9/21,22.6,15,18.1,22.6,15,18.1,13.3,74.6,0,0,0,0,0,7.2,61.8,1018.9,45.8,9.5,166.5,14.6,5,Partially cloudy
2016/9/22,24.8,15,19.6,24.8,15,19.6,15.4,77.9,0,0,0,0,0,10.8,25.7,1014.8,21.5,6.3,176.6,15.4,6,Partially cloudy
2016/9/23,26,16,21,26,16,21,17.5,81.9,5,100,4.17,0,0,14.4,94.4,1011.6,29.6,3.3,190.6,16.7,7,"Rain, Partially cloudy"
2016/9/24,27,17,22.2,28.2,17,22.3,17.6,76.6,3.6,100,4.17,0,0,14.4,73.6,1010,35.3,6.4,169.7,14.8,6,"Rain, Partially cloudy"
2016/9/25,26,19,22.7,26,19,22.7,18.6,78.4,0,0,0,0,0,12.5,73.3,1013.7,20.4,3.3,153.3,13.2,6,Partially cloudy
2016/9/26,22,18,19.5,22,18,19.5,17.9,90.7,23.2,100,12.5,0,0,18,2.1,1013.8,60.4,5.1,116.7,10.1,5,"Rain, Partially cloudy"
2016/9/27,22,13,18,22,13,18,6.5,50.5,3,100,4.17,0,0,43.2,348.6,1020.9,46.2,11.1,148.5,12.9,6,"Rain, Partially cloudy"
2016/9/28,21,9,14.4,21,9,14.4,2.3,48.1,0,0,0,0,0,18,29.2,1025.7,9.7,12.5,237.5,20.4,8,Clear
2016/9/29,22,7,14.2,22,6.9,14.1,6.5,65.3,0,0,0,0,0,18,181.6,1019.2,34.7,9.5,189.6,16.5,7,Partially cloudy
2016/9/30,24,11,16.9,24,11,16.9,9.8,66.4,0,0,0,0,0,10.8,358.2,1015.2,22.7,7.7,181.4,15.6,6,Partially cloudy
2016/10/1,24,13,18.3,24,13,18.3,12.3,70,0,0,0,0,0,10.8,113.9,1014.6,25.1,4.8,136.2,11.7,6,Partially cloudy
2016/10/2,25,13,19.2,25,13,19.2,13.9,72.9,0,0,0,0,0,11.1,123.8,1012.4,22.9,4.2,145.5,12.4,5,Partially cloudy
2016/10/3,28,17,22,28.3,17,22,17,75.7,0,0,0,0,0,18.2,94,1011,25.9,5.2,171.9,14.9,6,Partially cloudy
2016/10/4,20,14,16.7,20,14,16.7,12.3,76.4,6,100,4.17,0,0,25,90.3,1014.9,87.4,9.3,92.1,7.9,4,"Rain, Partially cloudy"
2016/10/5,21,13,16.2,21,13,16.2,13.1,83.1,0,0,0,0,0,12.7,140.5,1018.8,26.4,6.6,166.2,14.2,7,Partially cloudy
2016/10/6,17.5,12,15,17.5,12,15,12.9,87.3,12,100,4.17,0,0,14.4,99.1,1024.9,66,6.7,125.2,10.8,5,"Rain, Partially cloudy"
2016/10/7,14.6,12,13.2,14.6,12,13.2,11.8,91.5,26,100,16.67,0,0,18,128.4,1019.3,84.1,5.6,41.5,3.6,1,"Rain, Partially cloudy"
2016/10/8,18,6,12.3,18,5.7,11.9,-0.6,44.7,0,0,0,0,0,36,326.1,1022.4,0.1,12.4,217.9,18.8,8,Clear
2016/10/9,18,4,9.7,18,3.4,9.6,3.3,69,0,0,0,0,0,14.4,165.2,1023,43.9,10.1,122,10.6,4,Partially cloudy
2016/10/10,18,5,10.9,18,4.5,10.8,6.8,78.9,0,0,0,0,0,10.8,158.7,1018.1,18.8,7.6,172.5,14.9,6,Clear
2016/10/11,19,8,13.3,19,6.1,12.8,9,77,0,0,0,0,0,16.3,109.4,1021.9,22.7,4.7,183.5,16.1,7,Partially cloudy
2016/10/12,18,12,14.2,18,12,14.2,9.7,74.6,0,0,0,0,0,14.4,149.7,1024,19.4,7.4,157.4,13.6,6,Clear
2016/10/13,21,9,15.1,21,9,15.1,12.1,83.6,0,0,0,0,0,7.2,134.1,1019.5,18.8,2.9,152.5,13.3,6,Clear
2016/10/14,20.6,12,15,20.6,12,15,12.9,88.2,0,0,0,0,0,10.8,105.2,1020.8,18.3,1.8,166.1,14.4,6,Clear
2016/10/15,17,9,14,17,9,14,12.1,88.8,0,0,0,0,0,10.8,149.4,1022.3,28.3,2.4,52.6,4.5,2,Partially cloudy
2016/10/16,19.2,13,15.4,19.2,13,15.4,13,86.1,0.3,100,4.17,0,0,12.5,173.5,1018.4,23,3.3,155.5,13.4,6,"Rain, Partially cloudy"
2016/10/17,22,9,15.4,22,8,15.2,8.4,69.1,0,0,0,0,0,21.6,73.8,1020.7,8.8,7.4,187,16.1,7,Clear
2016/10/18,17.4,13.9,15.5,17.4,13.9,15.5,13,85.2,0,0,0,0,0,9.1,105.2,1019.8,20.4,5,152.5,13.2,6,Partially cloudy
2016/10/19,20,14,16.5,20,14,16.5,14.5,88.4,0,0,0,0,0,9.1,166.2,1016.7,23.4,1.9,150.4,12.9,6,Partially cloudy
2016/10/20,17,10,13.9,17,8,13.8,9,74.6,4,100,4.17,0,0,19.9,110.2,1022,56.7,7.6,34.9,2.9,1,"Rain, Partially cloudy"
2016/10/21,12,9.9,10.8,12,9.6,10.8,9,88.6,6.6,100,8.33,0,0,14.4,0.7,1019.5,83.1,5.6,82.9,7,4,"Rain, Partially cloudy"
2016/10/22,15,8,12.1,15,6.9,12,5.5,65.7,1,100,4.17,0,0,18,42.3,1023,70.5,12,96.3,8.3,4,"Rain, Partially cloudy"
2016/10/23,15.1,5,10.2,15.1,3.4,10.1,3.1,64.6,0,0,0,0,0,14.4,8.1,1023.1,41,10.8,164.6,14.3,6,Partially cloudy
2016/10/24,11.3,5,8.6,11.3,5,8.5,6.1,85.1,0.1,100,4.17,0,0,7.2,141.3,1017.3,27.9,7,71.6,6.1,3,"Rain, Partially cloudy"
2016/10/25,18,5,10.6,18,4.2,10.4,7.4,82.3,0,0,0,0,0,14.4,223.5,1014.9,21.4,5.2,134.6,11.5,5,Partially cloudy
2016/10/26,17,9,12.4,17,7.3,12.1,1.8,54.3,0,0,0,0,0,21.6,79.4,1024.2,71.6,9.8,119.8,10.5,6,Partially cloudy
2016/10/27,10,7.7,8.9,10,5.1,8,4.6,75.5,14,100,8.33,0,0,18,24.4,1027,97.5,9.6,65.5,5.7,4,"Rain, Overcast"
2016/10/28,13,4,8.9,13,2.2,8,-4,47.6,0.7,100,4.17,0,0,32.4,338.6,1030.1,63.7,12.7,153.2,13.1,6,"Rain, Partially cloudy"
2016/10/29,12.7,-1,5.1,12.7,-3.6,4.4,-3.1,61.6,0,0,0,0,0,25.2,185.3,1030.9,42.3,10.9,137.8,11.9,5,Partially cloudy
2016/10/30,12,1,6.3,12,-1.3,4.7,-3.3,55.3,0,0,0,0,0,36,345.1,1026.9,39.1,10.4,96.5,8.4,4,Partially cloudy
2016/10/31,6,-3,2.9,3.4,-6.7,-1,-16.8,23,0,0,0,0,0,32.4,329.8,1037.8,4.5,12.6,173.9,14.9,6,Clear
2016/11/1,8,-5,1.4,6,-5,0.4,-7.7,55.8,0,0,0,0,0,14.4,234.8,1034.1,27.5,9.8,142.4,12.3,5,Partially cloudy
2016/11/2,13,-3,4.7,13,-4.8,4.1,-2.7,62.8,0,0,0,0,0,14.4,214.3,1026.1,11.4,8.6,153.1,13.3,6,Clear
2016/11/3,12,-2,4.2,12,-2,3.8,1,81.3,0,0,0,0,0,10.8,135.3,1018.2,18.8,3.9,144.4,12.7,6,Clear
2016/11/4,11.4,0,4.9,11.4,0,4.5,3.4,91.2,0,0,0,0,0,10.8,121,1009.5,39.8,1,137.2,11.9,5,Partially cloudy
2016/11/5,15.1,5,8.4,15.1,3.4,7.5,5.4,83.1,0,0,0,0,0,25.2,126.7,1015.5,37.5,2.2,134.9,11.6,5,Partially cloudy
2016/11/6,10,4,7.1,8.5,3.4,5.9,-2.1,53.6,0,0,0,0,0,14.4,170.6,1027.4,50.5,9.3,116.8,10.1,5,Partially cloudy
2016/11/7,13,4,8.3,13,1.3,6.5,-3.5,49.3,0.4,100,4.17,0,0,36,334.4,1029.6,38.7,10.9,127,11,5,"Rain, Partially cloudy"
2016/11/8,11.1,-3,4.3,11.1,-3,4,-4.6,57.7,0,0,0,0,0,14.4,202,1034.3,0,10.1,150,13,6,Clear
2016/11/9,6.5,-2,2.8,6,-4.8,2,-0.4,80.2,0,0,0,0,0,10.8,92.5,1029,22.6,4.1,90.3,7.8,4,Partially cloudy
2016/11/10,11,1.2,6.7,11,1.2,5.4,0.2,66.6,0.6,100,4.17,0,0,21.6,219.5,1015.1,24.8,5.3,85.6,7.4,4,"Rain, Partially cloudy"
2016/11/11,10,-1,3.9,9.2,-2.5,3,-1.2,73.3,0,0,0,0,0,10.8,43.2,1014.7,29.2,5.9,118.3,10.3,5,Partially cloudy
2016/11/12,13,0,6.6,13,-4.3,5.5,0.1,64.8,0,0,0,0,0,14.4,124.3,1020.2,21.5,8.2,134,11.7,5,Partially cloudy
2016/11/13,9.1,6.9,7.8,9,5.6,7.5,4.1,77.7,0,0,0,0,0,7.2,123.2,1017.6,33.7,6,114.7,10,5,Partially cloudy
2016/11/14,14,3.6,8.5,14,1.9,7.2,-9.1,38.4,0,0,0,0,0,36,352.2,1022.4,13.2,9.4,134,11.6,6,Clear
2016/11/15,10.1,-3,3.4,10.1,-6,2.3,-6.3,54.1,0,0,0,0,0,14.4,103.6,1025.9,11.7,9.4,126.8,10.9,5,Clear
2016/11/16,12,0,5.2,12,-2.5,4.3,-0.2,71.7,0,0,0,0,0,14.4,18.7,1021.2,19.6,6.8,99.8,8.7,4,Clear
2016/11/17,7,1,5.2,7,1,4.8,-0.2,69,0,0,0,0,0,7.2,89.3,1023.4,44.1,5,42.6,3.7,2,Partially cloudy
2016/11/18,8,6,6.5,8,4.5,6.2,3.9,83.5,0,0,0,0,0,7.2,48.5,1015,100,2.4,94.9,8.1,4,Overcast
2016/11/19,14.8,4,9.1,14.8,2.5,8,2.4,69,0.2,100,4.17,0,0,18,75,1018.6,53.7,6.3,123.2,10.6,5,"Rain, Partially cloudy"
2016/11/20,6,1,3.2,4.5,-4.2,0.1,0.6,83.4,0.4,100,4.17,0,0,21.6,74.3,1025.5,81.4,5.7,75,6.4,4,"Rain, Partially cloudy"
2016/11/21,1,-4,-1.3,-3.7,-12.7,-7.6,-9.2,59.5,7.4,100,12.5,0,0,39.6,1.5,1032,79,10.6,78,6.7,3,"Snow, Rain, Partially cloudy"
2016/11/22,0,-7,-3.2,-5.9,-14.6,-9.8,-18.3,30.3,0,0,0,0,0,39.6,320.1,1039.6,10.4,13.1,135.1,11.8,5,Clear
2016/11/23,3,-9,-1.7,-2.1,-14.3,-5.8,-16.2,34.4,0,0,0,0,0,28.8,301.2,1035.2,8.2,11,131.9,11.5,5,Clear
2016/11/24,4,-8,-2,2.2,-13.1,-3.7,-11.3,52,0,0,0,0,0,10.8,202.5,1029.6,5.9,8.8,117.7,10.3,5,Clear
2016/11/25,5,-7,-0.9,5,-11.9,-2.4,-7.7,63.1,0,0,0,0,0,14.4,331.2,1025.4,22.9,5,106.3,9.2,4,Partially cloudy
2016/11/26,9,-4,1.8,7.1,-4,0.3,-4.6,68.2,0,0,0,0,0,18,218.8,1020.9,19.6,3,109.3,9.4,5,Clear
2016/11/27,8,-4,1.5,5.1,-7.1,-1,-11.2,46.6,0,0,0,0,0,36,342.8,1029,0,9.1,128.8,11,5,Clear
2016/11/28,8.1,-7,-0.1,8,-7.8,-1.1,-9.4,53.9,0,0,0,0,0,10.8,321.3,1032.6,10.8,8.5,116,10,5,Clear
2016/11/29,4,-5,0.9,4,-7.1,-0.7,-4.8,66.6,0,0,0,0,0,10.8,68,1033.6,43.4,6.9,45.3,3.9,2,Partially cloudy
2016/11/30,11,-4,4.2,11,-7.1,2.7,-4.6,58.4,0,0,0,0,0,32.4,291.4,1025.1,43.8,7.1,110.4,9.6,5,Partially cloudy
2016/12/1,10,-3,3.3,9,-3,1.9,-10.3,40.6,0,0,0,0,0,25.2,342.2,1032.3,4.2,11.8,124.2,10.7,5,Clear
2016/12/2,10,-6,1.2,9.2,-9.4,0.3,-7.3,58.4,0,0,0,0,0,10.8,289.5,1029.6,4.2,7.8,112.7,9.7,5,Clear
2016/12/3,7.3,-5,0.5,7,-7.1,-0.2,-3.7,75.3,0,0,0,0,0,7.2,65.4,1021.1,18.8,3.9,81.9,7,3,Clear
2016/12/4,10,-3,2.2,9.2,-6,0.6,-3.2,71.2,0,0,0,0,0,14.4,356.7,1017.4,20,3.5,99.8,8.7,4,Clear
2016/12/5,6.1,-5,1.4,2.2,-7.1,-1.3,-11.1,48.7,0,0,0,0,0,46.8,328.8,1028.3,10.8,8.6,111,9.7,5,Clear
2016/12/6,5.4,-9,-2,5,-9.4,-2.6,-11.1,52.8,0,0,0,0,0,7.2,171.1,1023.1,16.5,8.2,103.2,9,4,Clear
2016/12/7,8.1,-5,1.6,7,-6,0.1,-6.2,57.5,0,0,0,0,0,14.4,148.8,1023.6,17,6.3,110.1,9.6,5,Clear
2016/12/8,9,-4,3.2,5.1,-4,0.2,-8.3,52,0,0,0,0,0,46.8,346.9,1018.8,7.5,8.3,114.8,9.8,5,Clear
2016/12/9,5,-4.2,0.4,5,-7.1,-2,-12.2,40.8,0,0,0,0,0,18,355.4,1028.8,26.6,11.8,110.6,9.4,5,Partially cloudy
2016/12/10,6,-8,-1.9,6,-14.1,-4,-11.6,52.4,0,0,0,0,0,14.4,352.6,1029.7,2.5,9.4,97.2,8.3,4,Clear
2016/12/11,3.4,-7,-1.6,2,-9.1,-2.8,-7.3,66.2,0,0,0,0,0,10.8,114.8,1025.3,25.7,4.3,82,7.1,4,Partially cloudy
2016/12/12,7,-1.4,2.3,6,-2.5,0.7,-3.9,64.6,0,0,0,0,0,14.4,15.3,1025,30.1,3.2,61.3,5.3,2,Partially cloudy
2016/12/13,5,-3,1,2.5,-5.7,-2.1,-13.4,36.7,0,0,0,0,0,18,25.6,1031.7,69.3,10.3,63,5.4,3,Partially cloudy
2016/12/14,3.4,-6,-1.3,3,-11.7,-4.8,-16.5,31.6,0,0,0,0,0,14.7,21.6,1033.5,1.9,11.9,111.4,9.4,5,Clear
2016/12/15,5,-8,-0.9,0.7,-11.8,-4.4,-14.2,40.5,0,0,0,0,0,39.6,319.6,1033,0,11,114.1,9.8,5,Clear
2016/12/16,7,-9,-1.7,6,-9,-2.3,-10.5,55.3,0,0,0,0,0,7.2,157.6,1026.6,20.7,7.3,108.5,9.3,5,Partially cloudy
2016/12/17,5,-6,-1.1,5,-7.1,-2.2,-6.7,67.3,0,0,0,0,0,7.4,31.4,1022.9,36.3,4.5,86.6,7.5,4,Partially cloudy
2016/12/18,7,-7,-0.6,7,-8.3,-2.4,-6.3,69.4,0,0,0,0,0,14.4,343.8,1024.4,19.7,3.4,85.4,7.2,4,Clear
2016/12/19,9,-6,-0.4,9,-8.3,-2.1,-6.1,69.9,0,0,0,0,0,7.2,15.3,1025.4,19,4,96,8.3,4,Clear
2016/12/20,0,-5,-2.7,-1,-8.3,-4.3,-3.7,93.3,0,0,0,0,0,10.8,115.4,1029.5,34.4,0.6,61.9,5.3,3,Partially cloudy
2016/12/21,3.4,-3,0.1,3,-4.8,-1,-2.4,83.8,0,0,0,0,0,7.2,69,1026.2,30.9,1.1,62.9,5.5,3,Partially cloudy
2016/12/22,5.1,-2,2,0.9,-5.7,-1.8,-10.7,42,0,0,0,0,0,32.4,324,1024.2,14.1,10.8,108.1,9.4,5,Clear
2016/12/23,4,-5.6,-1.9,4,-9.6,-4.7,-13.6,41.9,0,0,0,0,0,18,37.5,1030.7,28.7,11.6,109.5,9.3,5,Partially cloudy
2016/12/24,4,-8,-2.9,2.2,-8.3,-4.1,-9,64,0,0,0,0,0,10.8,60.6,1030.8,22.5,6.6,91.6,7.9,4,Partially cloudy
2016/12/25,1,-7,-2.2,1,-10.6,-3.3,-6.5,73.3,0,0,0,0,0,10.8,24.6,1029.3,30,4.9,53,4.5,2,Partially cloudy
2016/12/26,4,-5,0.5,0.6,-6.7,-2,-12.9,39.3,0,0,0,0,0,14.6,27.8,1031.7,62,9.3,42.6,3.7,2,Partially cloudy
2016/12/27,2.3,-7,-2.1,2,-12.9,-5.5,-15.1,38.5,0,0,0,0,0,14.6,339.6,1034.8,7.1,11,110.1,9.5,5,Clear
2016/12/28,2,-6,-2,-2.8,-9.4,-6.1,-13.5,48.6,0,0,0,0,0,36,329.3,1033.4,13.7,9.7,110.3,9.5,5,Clear
2016/12/29,2,-9,-2.6,-0.9,-14.3,-6,-16.1,36.5,0,0,0,0,0,18,272.1,1035.4,4.9,10,113.9,9.8,5,Clear
2016/12/30,0.5,-11,-5.3,0,-14.3,-6.5,-10.4,69.2,0,0,0,0,0,10.8,105,1029.8,18.1,4.4,69.5,6,3,Clear
2016/12/31,3,-9,-4,2,-12.9,-5.2,-8.7,73.3,0,0,0,0,0,7.2,133.3,1027.5,18.8,3.1,91.9,8,4,Clear
2017/1/1,0,-6,-4.4,0,-9.4,-5.4,-6,88.8,0,0,0,0,0,7.2,145.3,1025.6,24.5,0.9,83.2,7.2,4,Partially cloudy
2017/1/2,8,-8.1,-1.1,6.9,-11.8,-3.4,-8.1,64.1,0,0,0,0,0,18,237,1026.1,3.8,4.3,109.7,9.4,5,Clear
2017/1/3,9,-8,-1.7,7.3,-9.4,-2.6,-6.8,73.1,0,0,0,0,0,14.4,195.5,1023.3,15,2.8,109.5,9.4,5,Clear
2017/1/4,5,-9,-2,3.4,-9,-3.2,-5.1,81.9,0,0,0,0,0,10.8,110.2,1026.6,19.1,1.7,93.9,8.1,4,Clear
2017/1/5,3.3,-3.2,0.3,3,-5.5,-1.6,-3.1,79.6,0,0,0,0,0,14.4,7.9,1030.8,27.3,2.5,61.3,5.2,3,Partially cloudy
2017/1/6,5.1,-5,-0.9,4.1,-5,-1.2,-4.8,76.6,0,0,0,0,0,7.2,34.3,1027.3,20.3,2.5,88.6,7.6,4,Partially cloudy
2017/1/7,2.2,-1,0.7,2,-1.3,0.1,-1.7,84.3,0.2,100,4.17,0,0,7.2,54.2,1024.3,25.9,2.2,30.1,2.5,1,"Snow, Rain, Partially cloudy"
2017/1/8,7,0,2.8,3.5,-5.9,-1.5,-9,44.5,0,0,0,0,0,32.4,308.9,1022.8,21.9,10,105.6,9.3,5,Partially cloudy
2017/1/9,4,-3,0.7,1.2,-8,-3.8,-12.4,38.5,0,0,0,0,0,32.4,296.6,1026.2,1.2,11.7,120.6,10.5,5,Clear
2017/1/10,4.1,-6,-0.5,0.2,-9.3,-4.8,-16.7,30.2,0,0,0,0,0,32.4,317.1,1029.6,31.6,11.8,121.8,10.6,5,Partially cloudy
2017/1/11,7,-9,-1.2,4,-10.1,-3,-13.5,43.7,0,0,0,0,0,36,296.6,1025.4,7.6,9.2,113.3,9.8,5,Clear
2017/1/12,6.1,-7,-0.2,3.1,-10.7,-3.2,-12.4,43,0,0,0,0,0,25.2,291.5,1020.9,10.6,9.7,117.5,10.2,5,Clear
2017/1/13,3,-3,-0.1,-2.1,-10,-6.1,-20.3,21.1,0,0,0,0,0,39.6,334.7,1025.9,0,13.2,130.2,11.2,5,Clear
2017/1/14,3,-9,-2.8,1,-14.3,-6.4,-19,31.1,0,0,0,0,0,18,64.4,1033.3,17.3,12.4,126.9,10.9,5,Clear
2017/1/15,-1,-5.5,-3.5,-3,-8.9,-6,-8,71.3,0,0,0,0,0,12.7,137.1,1033.6,51.8,9.9,104.5,8.9,5,Partially cloudy
2017/1/16,-0.6,-3.3,-2,-1,-5.2,-2.8,-6.7,70.3,0,0,0,0,0,7.2,84.5,1032.1,70.4,5.8,96.6,8.3,4,Partially cloudy
2017/1/17,3,-6,-1.3,3,-10.7,-2.7,-6.8,67.6,0,0,0,0,0,10.8,25,1031,19.2,4.1,98.6,8.4,4,Clear
2017/1/18,2,-8,-2.9,2,-13.1,-5.9,-14.8,41.8,0,0,0,0,0,21.6,38.2,1033.6,41.4,10,114,9.9,5,Partially cloudy
2017/1/19,-1,-7.5,-3.7,-3,-17,-10.1,-15.6,45.4,0,0,0,0,0,57.6,328.8,1031.1,19.7,9,115.7,10,5,Clear
2017/1/20,0,-12,-6,-1,-17.9,-9.9,-20.7,31.3,0,0,0,0,0,28.8,6,1033.6,6.9,12,133.7,11.7,5,Clear
2017/1/21,0.3,-12,-5.1,-6.2,-16.4,-10.3,-20.8,32.4,0,0,0,0,0,43.2,331.5,1031.3,6.8,12,138.9,12.1,6,Clear
2017/1/22,0,-12,-6,-2,-16.7,-9.6,-20,33.4,0,0,0,0,0,18,20.6,1035.6,7.7,11.2,130.2,11.2,5,Clear
2017/1/23,0,-12,-6.6,-1,-17.9,-9.1,-17.5,44.3,0,0,0,0,0,14.4,30.7,1035.9,12.3,10.3,115,9.9,5,Clear
2017/1/24,3,-13,-4.5,3,-16.4,-6.3,-14.7,48.6,0,0,0,0,0,10.8,26.7,1036.9,36.2,8.5,113,9.7,5,Partially cloudy
2017/1/25,3,-9,-3.5,3,-11.8,-4.7,-10.7,59.6,0,0,0,0,0,7.2,97.9,1031.7,25.6,5.1,97.2,8.4,4,Partially cloudy
2017/1/26,9,-6,-0.4,4.1,-9.4,-3.9,-11,52.3,0,0,0,0,0,54,338.4,1024.6,20.4,6.6,57.2,4.8,3,Partially cloudy
2017/1/27,4,-7,-0.6,-0.4,-10.6,-4.3,-15.2,33.5,0,0,0,0,0,36,229.7,1030.3,31.8,10.9,133.1,11.5,6,Partially cloudy
2017/1/28,2,-7,-2.2,2,-7,-2.9,-9.8,57.1,0,0,0,0,0,7.2,95.3,1021.7,28.2,4,97.3,8.5,4,Partially cloudy
2017/1/29,0.3,-5,-2.1,-5.4,-11.7,-8.3,-18.3,31.4,0,0,0,0,0,46.8,342.1,1030.3,58.1,11.5,109.5,9.6,5,Partially cloudy
2017/1/30,1,-13,-4.3,-1.3,-19,-8.8,-24.3,21.4,0,0,0,0,0,28.8,331.7,1036.9,25.3,12,151.4,13,6,Partially cloudy
2017/1/31,6,-7,-0.8,4,-11.9,-3.2,-20.8,22,0,0,0,0,0,11,259.7,1029.3,43.1,8.8,137.7,12,5,Partially cloudy
2017/2/1,4,-7,-1.4,2.3,-11.7,-4.8,-20.8,23.3,0,0,0,0,0,18,26.3,1037.3,0,12.1,156,13.5,6,Clear
2017/2/2,5,-12,-3.4,3.4,-16.4,-5.6,-18.3,35.2,0,0,0,0,0,14.4,334.4,1030.6,18.3,9.3,137.4,11.8,5,Clear
2017/2/3,6,-8,-1.6,5,-11.8,-2.8,-14,41.4,0,0,0,0,0,7.4,63.3,1023.4,22.5,6.6,127.3,11,5,Partially cloudy
2017/2/4,9,-4,2.6,8,-5.3,1.3,-8.5,45.9,0,0,0,0,0,21.6,310.6,1018.7,27.5,4.1,111.6,9.6,5,Partially cloudy
2017/2/5,8.8,-4,4.2,7.4,-9.2,0.8,-15.3,25.2,0,0,0,0,0,28.8,328.7,1022.7,14.6,13.1,158.9,13.7,6,Clear
2017/2/6,4.4,-2,1.2,4,-8,-2.1,-17.2,24.9,0,0,0,0,0,21.6,64.6,1032.3,53.9,12.5,132.4,11.5,6,Partially cloudy
2017/2/7,2.1,-4,-1.2,1,-7.1,-2.5,-9,56.2,0,0,0,0,0,10.8,82.3,1031.4,57.2,8.6,95.3,8.2,4,Partially cloudy
2017/2/8,5,-6,-1.1,0.9,-11.7,-6.3,-15.1,40.5,0,0,0,0,0,46.8,335.4,1031.2,21.7,10.9,152.8,13.1,6,Partially cloudy
2017/2/9,3,-4,-1.2,-3.4,-12.7,-8.3,-20.2,23,0,0,0,0,0,50.4,322.4,1029,0.3,13.2,171.4,14.9,6,Clear
2017/2/10,5,-4,0.4,0.2,-11.1,-5.3,-21.8,18,0,0,0,0,0,39.6,322.4,1029.6,0,13,172.5,14.8,6,Clear
2017/2/11,9,-7,1.4,8,-10.7,-0.9,-17.9,23.8,0,0,0,0,0,21.6,356.6,1028.5,0,11.8,169.5,14.6,6,Clear
2017/2/12,10,-8,0.2,8.5,-11.8,-1.1,-13.2,39.3,0,0,0,0,0,10.8,72.2,1027,15.4,8.5,155.9,13.6,6,Clear
2017/2/13,12.1,-7,3,12.1,-10.6,1.5,-11.7,38.6,0,0,0,0,0,14.4,45.6,1031.8,1.7,9.2,170.5,14.7,6,Clear
2017/2/14,5,-7,-0.8,4.1,-8.2,-2.1,-5.3,72.4,0,0,0,0,0,10.8,88.4,1033.1,20.8,3.4,124.1,10.8,5,Partially cloudy
2017/2/15,8,-5,1,7.9,-9.5,-0.9,-6.2,61.5,0,0,0,0,0,10.8,15.9,1020.4,23.5,3,129.8,11.1,5,Partially cloudy
2017/2/16,9,0,4.3,5.4,-3.7,0.7,-11.3,34.8,0,0,0,0,0,32.4,19.3,1019.4,58,8.9,63,5.4,2,Partially cloudy
2017/2/17,6,-5,2.2,3.7,-11.2,-2,-20.3,18.3,0,0,0,0,0,28.8,310.9,1030.8,1.4,12,183.5,15.9,7,Clear
2017/2/18,10,-7,2.2,8.5,-7,0.9,-12.5,36,0,0,0,0,0,18,154.8,1021.9,23.9,9,170.8,14.6,6,Partially cloudy
2017/2/19,14,-3,5,14,-6,2.9,-11.2,37.1,0,0,0,0,0,46.8,351.6,1010.9,44.7,8.5,73.9,6.4,2,Partially cloudy
2017/2/20,4.2,-4,0.4,4,-8.7,-3,-19.6,22,0,0,0,0,0,39.6,336.9,1031.4,48.1,12.5,192.8,16.8,7,Partially cloudy
2017/2/21,1,-6,-2.4,1,-7.1,-4.9,-9.6,62.3,4,100,8.33,0,0,18,147.7,1030.7,56.8,5.7,72.1,6.4,3,"Snow, Rain, Partially cloudy"
2017/2/22,7,-5,0.4,2.5,-8.3,-3,-7,64.6,2,100,4.17,0,0,46.8,314.7,1024,27.8,6.3,177.1,15.5,7,"Snow, Partially cloudy"
2017/2/23,8,-4,3.3,4.4,-7.1,0.3,-12.7,31.9,0,0,0,0,0,36,295.6,1028.8,0,11.6,198.9,17.1,7,Clear
2017/2/24,12,-5,5,12,-5,3.2,-11.3,33.6,0,0,0,0,0,28.8,309.6,1025.4,0,11.1,196.9,17,7,Clear
2017/2/25,14,1.7,7.3,14,-1.1,5.6,-10.4,28.3,0,0,0,0,0,25.2,315.2,1023.1,7.6,12.6,194.7,16.6,7,Clear
2017/2/26,13,-3,6.1,13,-4.8,5.2,-8,38.9,0,0,0,0,0,14.6,215.7,1024.7,0.1,10.8,193.3,16.7,7,Clear
2017/2/27,16,-4,6.8,16,-7.1,6.6,-6.5,44.1,0,0,0,0,0,18,196.3,1021.2,24.4,8.9,186.9,16.1,7,Partially cloudy
2017/2/28,16,2,9.6,16,-1.1,8.5,-10.9,24.7,0,0,0,0,0,21.6,330.3,1018.9,62,12,198.2,17.2,7,Partially cloudy
2017/3/1,8,-0.3,5.6,4.4,-2.8,1.4,-17.3,19.6,0,0,0,0,0,39.6,340.8,1024.4,32.3,12.8,194.9,16.9,8,Partially cloudy
2017/3/2,14.3,-4,5.8,14.3,-7.1,4.4,-13.7,25.5,0,0,0,0,0,18,201.9,1018.4,5.6,10.4,206.1,17.8,7,Clear
2017/3/3,14.1,-3,5.7,14.1,-5.9,4.5,-7,42.8,0,0,0,0,0,18,119.9,1014.3,12.2,9.4,193.9,16.7,7,Clear
2017/3/4,12,-4,4.8,12,-7.1,4.1,-8,43.2,0,0,0,0,0,11,55.3,1017.6,18.7,8.9,183.1,15.8,7,Clear
2017/3/5,10,1.4,6.2,7.6,-0.1,3.1,-13.5,23.3,0,0,0,0,0,39.6,9,1023.3,43.7,12.8,183.5,15.9,7,Partially cloudy
2017/3/6,8,-4,2.9,7,-5.6,0.4,-12.9,32.9,0,0,0,0,0,36,0.4,1020.7,34,11.9,160.1,13.7,7,Partially cloudy
