date,aqi,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
2016/1/16,187,-1,-4,-2.4,-2,-7.1,-4.7,-9,61.4,0,0,0,0,0,14.4,151.1,57.5,5.8,79.4,6.9,3,Partially cloudy
2016/1/17,87,-4,-11,-6.3,-7.1,-16.7,-11.5,-15.1,53,0.1,100,4.17,0,0,28.8,344.8,37.6,10.3,125.6,10.6,5,"Snow, Partially cloudy"
2016/1/18,58,-6,-12,-9,-10,-20.7,-16.4,-23.3,30.7,0,0,0,0,0,39.6,327.6,6.8,11.9,134.2,11.8,5,Clear
2016/1/19,132,-1,-15,-8.8,-4.7,-21.5,-12.4,-20.5,40.4,0,0,0,0,0,10.8,270.6,14.4,9.3,125.7,10.9,5,Clear
2016/1/20,207,-3,-12,-7.4,-6,-14.1,-9.6,-14.6,57.1,0,0,0,0,0,10.8,86.2,46.9,6.8,74.2,6.4,4,Partially cloudy
2016/1/21,198,-3,-7.5,-5.7,-6,-10.7,-7.8,-8.4,81.6,0,0,0,0,0,8.9,80.1,51.4,4.4,80.2,6.8,4,Partially cloudy
2016/1/22,50,-6,-13,-9.7,-8,-22,-17.8,-24.8,30.3,0,0,0,0,0,32.4,335,40.4,11.3,132.5,11.5,6,Partially cloudy
2016/1/23,47,-13,-16,-15,-19.9,-29.6,-25.8,-31.3,23.8,0,0,0,0,0,46.8,335.8,9,11.2,144.6,12.5,6,Clear
2016/1/24,48,-4,-15,-9.2,-10.5,-27.4,-18.3,-25.1,26.7,0,0,0,0,0,46.8,319.1,20.9,11.7,124.9,10.8,5,Partially cloudy
2016/1/25,69,2,-12,-3.6,-2.9,-16.4,-9.1,-21.8,24.7,0,0,0,0,0,36,320.4,3.7,10.2,137.2,11.8,5,Clear
2016/1/26,85,2,-5,-1.4,-2.8,-11.8,-6.6,-20.1,23.3,0,0,0,0,0,25.2,315.7,0,11.2,140.2,12.1,6,Clear
2016/1/27,181,3,-13,-5,0.1,-19.1,-6.9,-17,41.8,0,0,0,0,0,10.8,82.8,9.1,7.9,127.6,11.1,5,Clear
2016/1/28,219,5,-10,-3.1,2.5,-15.5,-5.6,-15.8,39.7,0,0,0,0,0,14.4,21.7,25.9,7.1,111.3,9.6,5,Partially cloudy
2016/1/29,148,-2,-9,-5.3,-5.2,-12.9,-8.1,-15.2,47,0,0,0,0,0,14.4,170.1,48.8,10,115.6,9.9,5,Partially cloudy
2016/1/30,117,-3,-11,-6.3,-3,-15.3,-9.1,-18.5,40.9,0,0,0,0,0,21.6,19.1,71.3,10,79.4,6.7,4,Partially cloudy
2016/1/31,53,1,-13,-5.3,-3.7,-19,-10.7,-21,29.3,0,0,0,0,0,25.2,330.1,5,11.7,150.1,13,6,Clear
2016/2/1,52,3.7,-13,-2.7,0.1,-19.1,-6.8,-17.9,32.8,0,0,0,0,0,32.4,333.9,0,12.5,152,13.1,6,Clear
2016/2/2,80,6,-7.5,-1.7,3.1,-11.9,-5.3,-18,29.9,0,0,0,0,0,18,0.9,18,10.6,142.6,12.4,5,Clear
2016/2/3,106,7,-9,-1.5,4,-14.3,-5.2,-17.3,32.3,0,0,0,0,0,21.6,334.6,33.8,10,150.8,13,6,Partially cloudy
2016/2/4,58,5,-5,-0.1,2.5,-10.5,-3.7,-17.6,26.3,0,0,0,0,0,18,4.7,51.8,12.9,147.5,12.6,6,Partially cloudy
2016/2/5,44,3,-3,0.2,-1.8,-10.2,-5.6,-17.4,25.7,0,0,0,0,0,32.6,325.3,19.5,13,158.8,13.7,6,Clear
2016/2/6,76,6,-9,-0.8,3.1,-16.2,-3.5,-16.5,32.9,0,0,0,0,0,21.6,309.3,0.4,10.6,156,13.6,6,Clear
2016/2/7,176,7.8,-8,0.2,4.7,-11.8,-2.4,-15.7,33.9,0,0,0,0,0,36,301,18.2,10.3,155.3,13.5,6,Clear
2016/2/8,221,12,-8,3.2,12,-10.6,1.6,-13.7,32.5,0,0,0,0,0,36.3,347.6,11.6,10.1,158.2,13.7,6,Clear
2016/2/9,114,11,-5,2.9,11,-8.3,1.6,-12.2,35.3,0,0,0,0,0,14.4,181.9,8.8,10.3,147.7,12.7,6,Clear
2016/2/10,182,9,-6,1.2,8,-9.4,0.3,-10.7,43.9,0,0,0,0,0,8.9,49,26,8.8,117,10.2,5,Partially cloudy
2016/2/11,216,7,-1,3.5,6,-1.3,2.7,-3.1,62.7,0,0,0,0,0,10.8,8.9,62.3,3.9,40.3,3.6,2,Partially cloudy
2016/2/12,206,10,-2,4.2,10,-5.9,2.7,0,76.3,2,100,4.17,0,0,19.9,359.9,47.7,3.8,75.5,6.5,3,"Rain, Partially cloudy"
2016/2/13,47,4,-4.6,0.5,-1.1,-12.8,-6,-9.4,52.3,6.7,100,8.33,0,0,46.8,323.1,75.2,12,97.7,8.5,5,"Snow, Rain, Partially cloudy"
2016/2/14,36,-1,-7,-3.9,-6.9,-16.7,-11.6,-19.2,29.5,0,0,0,0,0,39.6,317.7,0.4,13.2,181.9,15.8,7,Clear
2016/2/15,38,4,-8,-1,-1.4,-12.3,-6.1,-16.5,31,0,0,0,0,0,39.6,307.5,0,12.4,177.3,15.5,7,Clear
2016/2/16,40,9,-1,3.6,5.1,-5.6,-0.6,-13.3,28.3,0,0,0,0,0,36,319.1,0,12.7,179.1,15.6,7,Clear
2016/2/17,116,10,-5,3.1,8,-5.5,1.6,-9.7,42.5,0,0,0,0,0,18,227.4,29.6,10.4,175.4,15.1,6,Partially cloudy
2016/2/18,55,9,0,5.4,6.8,-4.3,1.9,-14.9,22.5,0,0,0,0,0,32.4,312.1,28.4,12.1,185.3,16,7,Partially cloudy
2016/2/19,55,7,-2,2.4,2.8,-5.9,-1.1,-14.9,29.3,0,0,0,0,0,36,337.1,62.8,12,157,13.4,6,Partially cloudy
2016/2/20,71,4,-4,-0.2,-0.1,-9.2,-4.6,-18.9,25,0,0,0,0,0,28.8,312.4,12.1,12.5,193,16.6,7,Clear
2016/2/21,167,6,-9,-0.8,3.1,-14.3,-3.6,-11.6,46.4,0,0,0,0,0,21.6,146.7,40,8.7,163.1,14.1,6,Partially cloudy
2016/2/22,128,9,-6,1.8,5.7,-8.3,-1.2,-11.7,45.2,0,0,0,0,0,32.4,322.1,31.2,9.6,147.4,12.9,6,Partially cloudy
2016/2/23,49,3,-4.3,-0.7,-1.6,-9.9,-5.4,-18.8,25.8,0,0,0,0,0,39.6,340.7,0.1,12.8,199.6,17.1,7,Clear
2016/2/24,79,7,-10,-0.4,3.4,-12.9,-3.2,-16.8,31.6,0,0,0,0,0,32.4,291.8,12,11.3,191.6,16.7,7,Clear
2016/2/25,70,7,-8,0.9,4,-9.4,-1.5,-15.8,29.6,0,0,0,0,0,21.6,289,44.3,11.6,167.8,14.7,7,Partially cloudy
2016/2/26,91,8,-6,3.1,5.1,-7.1,0.4,-14.8,26.7,0,0,0,0,0,21.6,248.9,36.9,11.1,193.6,16.6,7,Partially cloudy
2016/2/27,71,8.3,-4,3.4,7.7,-8.3,0.5,-10.1,38.7,0,0,0,0,0,21.6,25.8,60,11.6,159.1,13.9,5,Partially cloudy
2016/2/28,93,7,-7,0.6,3,-10.6,-2.8,-12.9,44.2,0.1,100,4.17,0,0,39.6,337.6,22.1,11.1,205.3,17.7,7,"Snow, Rain, Partially cloudy"
2016/2/29,96,4,-6,-0.9,3,-9.5,-3.3,-16.6,30,0,0,0,0,0,18,120.9,40.6,11.8,199,17.2,7,Partially cloudy
2016/3/1,188,11,-7,2.3,11,-8.3,1.4,-9.6,44.3,0,0,0,0,0,14.4,173,10.4,8.5,193.7,16.7,7,Clear
2016/3/2,232,19,-5,7,19,-7.1,6.3,-6.5,44.9,0,0,0,0,0,18,180.5,15.6,6,203.9,17.6,7,Clear
2016/3/3,345,15,1,7.7,15,1,7.3,-0.1,59.1,0,0,0,0,0,7.2,96.2,21.3,3.3,179.9,15.5,7,Partially cloudy
2016/3/4,374,10.3,0,5.5,10.3,0,4.9,0.6,71.7,0,0,0,0,0,18.2,35.3,30.6,1.9,110.9,9.4,5,Partially cloudy
2016/3/5,150,12.1,2,8.5,12.1,2,6.7,-13.3,21.2,0,0,0,0,0,39.6,321,37.7,9.6,214.8,18.7,8,Partially cloudy
2016/3/6,156,11,-2,4.4,11,-5.9,3.5,-7.8,43.1,0,0,0,0,0,10.8,48.8,39.4,7.2,105.4,9,4,Partially cloudy
2016/3/7,81,11,-1,5.4,11,-3.3,2.9,-13.7,29.3,0,0,0,0,0,39.6,329.4,10.4,10.4,226.7,19.6,8,Clear
2016/3/8,45,6,-2,1.7,4.5,-6.7,-2.3,-21.3,17,0,0,0,0,0,25.2,14.6,40.5,13.1,192.3,16.6,7,Partially cloudy
2016/3/9,41,6,-4,1.2,1.8,-8.7,-3.4,-20.7,19.3,0,0,0,0,0,28.8,337,37,13.1,219.9,18.9,8,Partially cloudy
2016/3/10,44,7,-4,2.5,3.1,-8.7,-1.7,-19.3,18.9,0,0,0,0,0,36,309.7,0,12.6,237.1,20.6,8,Clear
2016/3/11,84,8,-7,2.4,5.5,-11.9,-0.2,-16.4,26.5,0,0,0,0,0,16.3,285.9,0,11.3,234.9,20.3,8,Clear
2016/3/12,176,9.3,-4,2.8,9.3,-7.1,1.5,-8.5,45.4,0,0,0,0,0,10.8,131.8,42.8,8.1,156.3,13.4,6,Partially cloudy
2016/3/13,80,12.3,-3,6.6,12.3,-7.1,4.4,-13.5,26.6,0,0,0,0,0,25.2,307.5,0,11.5,242.2,21,8,Clear
2016/3/14,154,16,-4,7,16,-4,6.3,-8.5,39.9,0,0,0,0,0,18,176.8,25.9,9.3,233.3,20,8,Partially cloudy
2016/3/15,194,13,4,8.2,13,2.2,7.5,-5.1,39.6,0,0,0,0,0,16.1,180,39.2,5.8,101.6,8.7,4,Partially cloudy
2016/3/16,284,16.3,-1,7.9,16.3,-1,7.7,0.4,62.8,0,0,0,0,0,14.4,156.5,18.9,3.2,200.3,17.3,7,Clear
2016/3/17,298,17.2,2,10,17.2,2,9.7,2.1,60.5,0,0,0,0,0,10.8,147.7,21.8,3,196.9,17.1,7,Partially cloudy
2016/3/18,238,22,3,13.5,22,0.1,13.1,-2.9,42.5,0,0,0,0,0,18,27.3,13.5,6.7,234.6,20.2,8,Clear
2016/3/19,147,15,7,11.2,15,5.7,10.7,-3.3,36.9,0,0,0,0,0,18,171.5,48.1,9.3,199.7,17.1,7,Partially cloudy
2016/3/20,139,19,1,11,19,1,10.8,-4.1,39.9,0,0,0,0,0,14.4,162.1,76.6,9.8,202.3,17.5,7,Partially cloudy
2016/3/21,189,19,2,11.5,19,2,11.3,-1.7,43.5,0,0,0,0,0,18,200.1,23.7,6.9,214.3,18.5,7,Partially cloudy
2016/3/22,185,16,8.6,12.6,16,7.6,12.4,-0.4,41.9,0,0,0,0,0,18,156.2,37,7.3,87.8,7.5,3,Partially cloudy
2016/3/23,64,15,4,9.6,15,0.6,8.4,-11.3,25.2,0,0,0,0,0,21.6,20.6,5.4,10.9,260,22.4,9,Clear
2016/3/24,47,15,0,8.4,15,-3.1,7.5,-12.6,23.2,0,0,0,0,0,14.6,341.4,3.1,12.1,260.5,22.5,9,Clear
2016/3/25,70,15,-2,9.3,15,-4.8,8.6,-10.7,26.1,0,0,0,0,0,18,350.7,2.9,11.6,257.5,22.4,8,Clear
2016/3/26,45,20,3,12.5,20,0.1,11.9,-9.8,22.5,0,0,0,0,0,20,328,12.1,12.5,264.1,22.6,9,Clear
2016/3/27,131,22,5,15.7,22,2.5,15.3,-11.7,15.4,0,0,0,0,0,21.6,276.5,12.2,11.4,272,23.4,9,Clear
2016/3/28,159,22.1,5,15,22.1,3.4,14.8,-5,27.1,0,0,0,0,0,32.4,285.3,42,8.5,222.3,19.3,8,Partially cloudy
2016/3/29,57,23,6,16,23,6,15.9,-5.1,24.5,0,0,0,0,0,32.4,284.7,6.3,12.1,266.2,22.9,9,Clear
2016/3/30,135,22,9,15.5,22,6.8,15.4,-6.6,22.5,0,0,0,0,0,18,95.9,0,11.8,266.3,23,9,Clear
2016/3/31,203,23.3,6,15.1,23.3,6,15,4.4,51.1,0,0,0,0,0,21.6,163.7,19.9,6.1,212.5,18.4,7,Clear
2016/4/1,106,22,12,17.6,22,12,17.6,1.8,38.1,0,0,0,0,0,39.6,342.3,44.9,10.8,272,23.7,9,Partially cloudy
2016/4/2,34,19,11.9,15.1,19,11.9,15.1,-8.1,21.6,0.4,100,8.33,0,0,28.8,350.4,68,13,241.4,20.9,9,"Rain, Partially cloudy"
2016/4/3,75,19,8,14.6,19,6.9,14.4,-10.4,18.2,0,0,0,0,0,21.6,210.5,48.8,12.4,282.6,24.3,9,Partially cloudy
2016/4/4,148,22,6,14.7,22,4.5,14.6,1.1,42.3,0,0,0,0,0,21.6,202.1,20.5,9.8,263.3,22.8,8,Partially cloudy
2016/4/5,179,22,7,15.1,22,5.7,14.9,3.8,49.9,0,0,0,0,0,21.6,125.4,34.6,7.4,258.3,22.5,8,Partially cloudy
2016/4/6,183,19.4,7,14,19.4,7,14,3.7,51.4,0,0,0,0,0,14.4,131.8,54.3,6.5,165.9,14.5,6,Partially cloudy
2016/4/7,160,24,9,17.6,24,8,17.5,-2.9,36,0,0,0,0,0,36,327.3,20.3,9,287.2,24.9,9,Partially cloudy
2016/4/8,164,24,10,18,24,7.6,17.9,-11.9,12.6,0,0,0,0,0,28.8,247.2,16.6,12.3,300.9,26.1,9,Clear
2016/4/9,156,25,5,14.9,25,5,14.8,-0.3,39.3,0,0,0,0,0,28.8,141.3,22.4,9.9,271.5,23.6,9,Partially cloudy
2016/4/10,137,20,4,12.4,20,4,12.1,-5.7,31,0,0,0,0,0,21.6,158.6,28.8,10.3,287.2,24.6,9,Partially cloudy
2016/4/11,144,15,4,10,15,2.2,9.2,-4.8,36,0,0,0,0,0,18,141.3,72.4,10.6,252.7,22,8,Partially cloudy
2016/4/12,155,18,6,11.1,18,4.5,10.8,5.4,69.6,1.3,100,8.33,0,0,12.8,116,47.5,9.1,189.9,16.3,6,"Rain, Partially cloudy"
2016/4/13,191,27,8,16.7,26,6.1,16.5,2.1,51.6,0,0,0,0,0,46.8,295.8,18,6.5,279.4,24.2,9,Clear
2016/4/14,92,23,12.8,17.8,23,12.8,17.8,-4,23.7,0,0,0,0,0,28.8,68.8,9.7,11.7,291.4,25.1,9,Clear
2016/4/15,148,22,6,15.5,22,5.7,15.4,2.3,43.2,0,0,0,0,0,28.8,332.1,64.1,10.3,222.9,19.4,8,Partially cloudy
2016/4/16,79,20,12,15.6,20,12,15.6,2.1,47.1,4,100,8.33,0,0,39.6,325.1,59.9,11.8,184.2,15.9,6,"Rain, Partially cloudy"
2016/4/17,50,19.2,12,15.6,19.2,12,15.6,-7.3,20.7,0,0,0,0,0,39.6,299.2,51.2,13.2,305.9,26.3,10,Partially cloudy
2016/4/18,65,21,8,15,21,7.2,14.9,-4.5,28.3,0,0,0,0,0,28.8,310.1,25.8,12.8,316.2,27.3,10,Partially cloudy
2016/4/19,140,15,8.9,12.5,15,6.8,12.2,3.2,53.8,0,0,0,0,0,14.4,106.2,83,9.4,127.7,11.1,4,Partially cloudy
2016/4/20,145,27,10,18.1,26.2,8.5,18,2.9,42,0,0,0,0,0,18,345.4,66.7,10.2,290.8,25.2,9,Partially cloudy
2016/4/21,173,32,8,19.9,29.8,8,19.4,1.5,41.3,0,0,0,0,0,43.2,320.1,18.8,7.2,312.2,27,9,Clear
2016/4/22,89,25,8,18.5,25,8,18.5,-9,17.8,0,0,0,0,0,39.6,320.2,16.9,11.5,322.1,27.7,10,Clear
2016/4/23,89,22,8,16.7,22,8,16.6,-9.5,16.8,0,0,0,0,0,18,106.6,91.5,12.2,233.1,20.1,7,Overcast
2016/4/24,152,25,5,17,25,5,17,3.1,41.9,0,0,0,0,0,21.6,183,8.3,9.5,282,24.2,9,Clear
2016/4/25,160,29,16,21.3,27.6,16,21.1,9.5,49.8,0,0,0,0,0,25.2,159.9,43.9,9.4,292,25.2,9,Partially cloudy
2016/4/26,160,23,13,17.5,23,13,17.5,3.9,41.2,0,0,0,0,0,21.6,126.7,72.8,9.9,250.9,21.7,9,Partially cloudy
2016/4/27,166,19,10,15.1,19,10,15.1,8.2,64.2,0,0,0,0,0,18,301.2,55.8,7.9,169.6,14.7,6,Partially cloudy
2016/4/28,161,25.2,9,18,25.2,7.3,17.9,7.2,54.8,0,0,0,0,0,25.2,132.7,39.6,7.8,274.5,23.7,9,Partially cloudy
2016/4/29,171,26,12,18.1,26,12,18.1,8.6,54.8,0,0,0,0,0,21.6,138.5,47.8,6.9,282.5,24.4,8,Partially cloudy
2016/4/30,210,30,11,21.8,29.1,11,21.6,13.2,62.3,0,0,0,0,0,18,113.6,22.8,5.5,300.9,26,9,Partially cloudy
2016/5/1,213,29.1,15,23.3,29.8,15,23.5,15.4,62.6,0,0,0,0,0,10.8,130.8,31.3,4.2,282.2,24.3,8,Partially cloudy
2016/5/2,144,23.4,11,15.4,23.4,11,15.4,9,69,8.2,100,12.5,0,0,36,346.3,70.3,9.6,94.7,8.2,4,"Rain, Partially cloudy"
2016/5/3,94,28,7,19.1,26.7,7,19,-1.5,37.5,0,0,0,0,0,39.6,321.7,7.5,11.4,343.1,29.6,10,Clear
2016/5/4,78,28,9,20.1,26.6,8,19.8,0.6,32.2,0,0,0,0,0,18,128.1,29.6,11.5,314,27.1,9,Partially cloudy
2016/5/5,199,24,15,20.2,24,15,20.2,4.5,37.8,0,0,0,0,0,19.6,114.9,41.4,10.5,217.5,19,7,Partially cloudy
2016/5/6,112,26,15,20.6,26,15,20.6,-4.7,18.6,0,0,0,0,0,43.2,323.5,38.4,11.6,338.9,29.3,10,Partially cloudy
2016/5/7,64,27,11.4,20.8,26,11.4,20.8,-4.4,19.3,0,0,0,0,0,21.6,213,78.9,12.5,345,29.9,10,Partially cloudy
2016/5/8,153,27,9,19.6,26.5,8,19.5,6.3,43.7,0,0,0,0,0,25.2,186.4,58.2,10.4,308.6,26.8,9,Partially cloudy
2016/5/9,105,25,14,17.8,25,14,17.8,10.1,61.7,0,0,0,0,0,21.6,14.3,68.7,11.1,182.7,16.1,7,Partially cloudy
2016/5/10,117,28,10.9,20.5,26.8,10.9,20.3,8.5,52.2,0,0,0,0,0,18,250.5,25.9,10.6,318,27.3,9,Partially cloudy
2016/5/11,183,27,18,22.7,27.3,18,22.7,14.5,60.4,0,0,0,0,0,21.6,173.1,41,6.4,246.7,21.3,8,Partially cloudy
2016/5/12,72,21.6,10.9,17.1,21.6,10.9,17.1,6.3,56,8,100,8.33,0,0,46.8,332.2,51.1,11.3,130.4,11.2,5,"Rain, Partially cloudy"
2016/5/13,109,25,7,17,25,7,17,4.2,49.7,0,0,0,0,0,28.8,196,54.5,11,317.6,27.4,10,Partially cloudy
2016/5/14,110,19,12,13.6,19,12,13.6,10.7,84.5,7.9,100,12.5,0,0,21.6,186.5,48.5,7.5,131.3,11.3,5,"Rain, Partially cloudy"
2016/5/15,94,25,11,17.5,25,11,17.5,3.3,51.1,0,0,0,0,0,28.8,322.2,16.4,9,349.1,30.2,10,Clear
2016/5/16,80,32,8,21.4,29.8,8,20.6,3.8,39.6,0,0,0,0,0,28.8,219.8,3.6,11.7,354.3,30.6,10,Clear
2016/5/17,143,32,12,23.5,30.4,12,23,9.6,45.6,0,0,0,0,0,21.6,182.3,13.1,10.3,340,29.4,10,Clear
2016/5/18,146,30,16,24,28.8,16,23.8,12.4,50.4,0,0,0,0,0,21.6,179.1,57.5,10.4,289.6,25,9,Partially cloudy
2016/5/19,161,30,17,23.9,28.5,17,23.5,10.4,45.3,0,0,0,0,0,21.6,173,74.3,10,309.6,26.7,9,Partially cloudy
2016/5/20,163,29,15,22.5,27.7,15,22.2,10.2,48.5,0,0,0,0,0,14.4,126.3,62.3,8.8,192.4,16.7,6,Partially cloudy
2016/5/21,153,29,14.8,22.2,28,14.8,21.9,8.9,47.2,0,0,0,0,0,18,112.1,49.9,10.3,324.9,28,9,Partially cloudy
2016/5/22,136,30,15,23.3,28.4,15,22.9,8,40.5,0,0,0,0,0,12.7,131.7,92.7,10.4,275.3,23.9,9,Overcast
2016/5/23,141,25,15.6,20.5,25,15.6,20.5,11,55.6,0.2,100,4.17,0,0,25.2,280.1,59.6,9.5,122.3,10.5,5,"Rain, Partially cloudy"
2016/5/24,81,29,10,21.1,27.5,10,20.7,6.7,46,0,0,0,0,0,39.6,262.7,23.8,12.1,349.9,30.3,10,Partially cloudy
2016/5/25,64,28,15,21.7,26.8,15,21.5,7.5,43.2,0.3,100,8.33,0,0,21.6,297.8,73.5,12.9,194.2,16.7,6,"Rain, Partially cloudy"
2016/5/26,109,31,14,24.4,29,14,23.8,4.2,32,0,0,0,0,0,43.2,317,43.5,11.9,343.7,29.8,10,Partially cloudy
2016/5/27,141,30,14,23.5,28.4,14,23.1,8,39.9,0,0,0,0,0,25.2,194.7,88.3,10.3,227.7,19.7,7,Partially cloudy
2016/5/28,119,31,14,23.5,29.4,14,23.1,9.6,44.7,0,0,0,0,0,21.6,201.5,44.2,10.8,334.3,28.9,10,Partially cloudy
2016/5/29,117,30.8,16.8,24.4,28.7,16.8,23.8,4.4,34.7,0,0,0,0,0,25.2,60.6,3.5,11.3,350.8,30.4,10,Clear
2016/5/30,159,34,17.5,26,33.7,17.5,26,13.1,46,0,0,0,0,0,14.4,140.8,28.2,9.6,297.8,25.7,9,Partially cloudy
2016/5/31,156,26,21.9,24.5,26,21.9,24.5,9.4,40.3,0,0,0,0,0,20,132.8,72,10.9,150.5,13,4,Partially cloudy
2016/6/1,127,30,17.9,24.2,28.3,17.9,23.8,7.2,35.3,0,0,0,0,0,14.4,172.3,60.5,11.1,296.6,25.7,9,Partially cloudy
2016/6/2,139,32,15,25.1,30,15,24.4,7.2,34.7,0,0,0,0,0,18.2,190.7,76.7,10.6,336.2,29.1,10,Partially cloudy
2016/6/3,160,29,19,24.1,28,19,23.9,11.1,44.7,0,0,0,0,0,12.7,136.5,62.4,9.1,174.1,15.1,6,Partially cloudy
2016/6/4,164,31,21,26,29.7,21,25.6,13,46.2,0,0,0,0,0,14.6,156.9,52.9,9.6,229.5,19.8,7,Partially cloudy
2016/6/5,149,30,18,24.2,29.4,18,24.1,14.3,55.9,0,0,0,0,0,21.6,127,25.7,9.8,304.3,26.3,9,Partially cloudy
2016/6/6,160,30,18,23.8,30.4,18,23.9,16.2,64.8,0,0,0,0,0,21.6,123.3,27.1,7,310.5,26.9,9,Partially cloudy
2016/6/7,137,27,18,21.8,27.5,18,21.9,17.1,76.6,13.2,100,8.33,0,0,14.4,166.2,51.1,7.6,175.2,15.1,6,"Rain, Partially cloudy"
2016/6/8,188,31,18.3,24.3,31.9,18.3,24.6,18.2,71.4,0.5,100,4.17,0,0,14.4,169.4,23.4,4.1,320.8,27.7,9,"Rain, Partially cloudy"
2016/6/9,176,34,19.4,26.5,33,19.4,26.2,16,58.1,0,0,0,0,0,32.4,182.6,37.9,6.7,303.4,26.2,9,Partially cloudy
2016/6/10,124,31,19.6,24.5,32.3,19.6,24.8,17,67.8,13.8,100,12.5,0,0,36,320.9,32.6,7.4,305.4,26.4,9,"Rain, Partially cloudy"
2016/6/11,62,31,20.6,26.2,29.5,20.6,25.7,10.2,37.4,0,0,0,0,0,21.6,330.3,59,12.8,316.6,27.4,10,Partially cloudy
2016/6/12,141,30.4,19.4,25.1,29.7,19.4,25,16.1,60.1,0,0,0,0,0,18,152.8,33,9.1,323.5,27.9,9,Partially cloudy
2016/6/13,124,23,19,20,23,19,20,17.8,87.8,12.1,100,12.5,0,0,18,29.5,40.4,8.3,164.3,14.1,6,"Rain, Partially cloudy"
2016/6/14,106,21,17.8,19.5,21,17.8,19.5,16.1,81.2,4,100,8.33,0,0,16.1,25.5,60.4,9,253.5,21.8,9,"Rain, Partially cloudy"
2016/6/15,55,30,15,23.5,29,15,23.3,13.9,58,0.1,100,4.17,0,0,14.4,25.5,26.7,12.4,338,29.4,10,"Rain, Partially cloudy"
2016/6/16,81,35,17.5,26.6,33.5,17.5,26.1,13.7,50.5,0,0,0,0,0,16.3,240.4,43.9,11.2,341.3,29.5,10,Partially cloudy
2016/6/17,83,30.5,20,25.2,29.6,20,25.1,14.5,53.3,0,0,0,0,0,16.1,17.5,82.4,11.3,270.3,23.5,8,Partially cloudy
2016/6/18,112,32.2,18,26.1,32,18,26.1,15.9,56.3,0,0,0,0,0,21.6,169.9,16.9,10.5,309.7,26.8,9,Clear
2016/6/19,144,36,20,28.3,34.8,20,28.1,15.7,50.7,0,0,0,0,0,18,192.8,54.8,9.6,275.3,23.7,9,Partially cloudy
2016/6/20,172,33,23.6,27.5,34.6,23.6,28.1,19.6,63.5,1.5,100,8.33,0,0,18,137.9,43.5,8.1,248.6,21.5,9,"Rain, Partially cloudy"
2016/6/21,180,35,22,27.9,38.5,22,29.2,20.8,68.2,0,0,0,0,0,21.6,112,31.6,6.2,174.6,15.1,5,Partially cloudy
2016/6/22,112,33,22,27,36.1,22,28.6,19.9,66.3,0,0,0,0,0,18,158,39.4,9.1,293.7,25.3,9,Partially cloudy
2016/6/23,144,30.7,20,26.3,31.4,20,26.9,19.9,69.5,0,0,0,0,0,25.2,107.8,37,7.9,127.7,11,3,Partially cloudy
2016/6/24,50,33,17,26.2,30.8,17,25.4,10.4,44.5,0,0,0,0,0,18,344.9,12.4,12.5,352.6,30.5,10,Clear
2016/6/25,62,36.8,17,28.9,34.6,17,27.9,9.6,32.9,0,0,0,0,0,18,1.5,34.4,12.1,339.7,29.4,10,Partially cloudy
2016/6/26,103,37,20,29,36.7,20,28.3,12.4,40.8,0,0,0,0,0,28.8,197.5,83.1,10.5,197.3,17,6,Partially cloudy
2016/6/27,136,29,21,25.8,29.5,21,25.8,15,53.1,1.3,100,8.33,0,0,21.6,137.2,40.5,9.8,228.3,19.9,6,"Rain, Partially cloudy"
2016/6/28,150,22,19,20.8,22,19,20.8,18.7,87.8,23.7,100,12.5,0,0,14.7,140,68.9,6.3,170.9,14.8,5,"Rain, Partially cloudy"
2016/6/29,175,29,20.6,24.1,30.8,20.6,24.5,19.8,78.5,1,100,4.17,0,0,12.7,160.2,71.6,4.1,270.8,23.3,9,"Rain, Partially cloudy"
2016/6/30,129,33,20,26.3,33,20,27,18.8,65.9,0,0,0,0,0,18,62.2,38,8.8,215.2,18.6,7,Partially cloudy
2016/7/1,52,32,21,27.5,31,21,27.2,13.7,44,1.9,100,4.17,0,0,21.6,36.2,22,12.3,330.8,28.9,10,"Rain, Partially cloudy"
2016/7/2,106,34,20.4,27.3,34.1,20.4,27.4,17.3,58.4,0,0,0,0,0,21.6,168.2,12.5,8.9,339.6,29.3,10,Clear
2016/7/3,152,32,23,27.5,32.9,23,28.2,18.8,60.4,0.9,100,4.17,0,0,11.1,139,34.8,8.5,238.6,20.7,8,"Rain, Partially cloudy"
2016/7/4,195,32,23.8,27.6,33.5,23.8,28.4,19.7,63.8,0,0,0,0,0,18,130.5,26.5,5.6,188.7,16.2,6,Partially cloudy
2016/7/5,163,33,22,27.3,33.5,22,27.6,18.1,59.5,0,0,0,0,0,18,149.2,29.7,7.4,299.3,25.8,9,Partially cloudy
2016/7/6,141,34,22,28.5,33.7,22,28.7,17.4,53.6,0,0,0,0,0,14.4,159.1,23,9.1,324.2,27.8,9,Partially cloudy
2016/7/7,169,33,23.3,28.3,34.6,23.3,29.2,19.3,60,0,0,0,0,0,18,146.2,35.4,6.6,260,22.6,7,Partially cloudy
2016/7/8,159,33,24,28,36.1,24,29.8,21.3,68,0,0,0,0,0,14.4,133.2,34.8,7.1,224.5,19.3,7,Partially cloudy
